Precinct,Race,LegislativeDistrict,CountyCouncil,CongressionalDistrict,CounterGroup,CounterType,SumOfCount
SEA 43-1997,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1A,22
SEA 43-1997,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Over Voted,0
SEA 43-1997,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Registered Voters,303
SEA 43-1997,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Counted,56
SEA 43-1997,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Under Voted,3
SEA 43-1997,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,No,20
SEA 43-1997,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Yes,33
SEA 43-1997,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Over Voted,0
SEA 43-1999,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Registered Voters,440
SEA 43-1999,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Counted,121
SEA 43-1999,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Under Voted,5
SEA 43-1999,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,No,35
SEA 43-1999,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Yes,81
SEA 43-1999,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Over Voted,0
SEA 43-1999,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Registered Voters,440
SEA 43-1999,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Counted,121
SEA 43-1999,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Under Voted,5
SEA 43-1999,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,No,44
SEA 43-1999,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Yes,72
SEA 43-1999,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Over Voted,0
SEA 43-1999,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Registered Voters,440
SEA 43-1999,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Counted,121
SEA 43-1999,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Under Voted,17
SEA 43-1999,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1B,45
SEA 43-1999,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1A,59
SEA 43-1999,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Over Voted,0
SEA 43-1999,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Registered Voters,440
SEA 43-1999,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Counted,121
SEA 43-1999,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Under Voted,4
SEA 43-1999,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,No,28
SEA 43-1999,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Yes,89
SEA 43-1999,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Over Voted,0
SEA 43-2000,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Registered Voters,629
SEA 43-2000,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Counted,107
SEA 43-2000,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Under Voted,2
SEA 43-2000,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,No,16
SEA 43-2000,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Yes,89
SEA 43-2000,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Over Voted,0
SEA 43-2000,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Registered Voters,629
SEA 43-2000,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Counted,107
SEA 43-2000,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Under Voted,2
SEA 43-2000,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,No,22
SEA 43-2000,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Yes,83
SEA 43-2000,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Over Voted,0
SEA 43-2000,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Registered Voters,629
SEA 43-2000,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Counted,107
SEA 43-2000,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Under Voted,4
SEA 43-2000,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1B,32
SEA 43-2000,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1A,71
SEA 43-2000,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Over Voted,0
SEA 43-2000,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Registered Voters,629
SEA 43-2000,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Counted,107
SEA 43-2000,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Under Voted,2
SEA 43-2000,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,No,13
SEA 43-2000,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Yes,92
SEA 43-2000,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Over Voted,0
SEA 43-2001,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Registered Voters,674
SEA 43-2001,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Counted,168
SEA 43-2001,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Under Voted,3
SEA 43-2001,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,No,44
SEA 43-2001,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Yes,121
SEA 43-2001,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Over Voted,0
SEA 43-2001,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Registered Voters,674
SEA 43-2001,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Counted,168
SEA 43-2001,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Under Voted,0
SEA 43-2001,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,No,51
SEA 43-2001,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Yes,117
SEA 43-2001,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Over Voted,0
SEA 43-2001,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Registered Voters,674
SEA 43-2001,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Counted,168
SEA 43-2001,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Under Voted,15
SEA 43-2001,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1B,80
SEA 43-2001,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1A,72
SEA 43-2001,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Over Voted,1
SEA 43-2001,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Registered Voters,674
SEA 43-2001,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Counted,168
SEA 43-2001,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Under Voted,3
SEA 43-2001,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,No,25
SEA 43-2001,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Yes,140
SEA 43-2001,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Over Voted,0
SEA 43-2002,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Registered Voters,768
SEA 43-2002,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Counted,176
SEA 43-2002,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Under Voted,6
SEA 43-2002,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,No,38
SEA 43-2002,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Yes,132
SEA 43-2002,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Over Voted,0
SEA 43-2002,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Registered Voters,768
SEA 43-2002,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Counted,176
SEA 43-2002,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Under Voted,0
SEA 43-2002,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,No,45
SEA 43-2002,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Yes,131
SEA 43-2002,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Over Voted,0
SEA 43-2002,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Registered Voters,768
SEA 43-2002,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Counted,176
SEA 43-2002,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Under Voted,15
SEA 43-2002,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1B,64
SEA 43-2002,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1A,97
SEA 43-2002,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Over Voted,0
SEA 43-2002,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Registered Voters,768
SEA 43-2002,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Counted,176
SEA 43-2002,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Under Voted,5
SEA 43-2002,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,No,27
SEA 43-2002,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Yes,144
SEA 43-2002,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Over Voted,0
SEA 43-2004,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Registered Voters,491
SEA 43-2004,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Counted,85
SEA 43-2004,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Under Voted,3
SEA 43-2004,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,No,18
SEA 43-2004,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Yes,64
SEA 43-2004,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Over Voted,0
SEA 43-2004,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Registered Voters,491
SEA 43-2004,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Counted,85
SEA 43-2004,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Under Voted,1
SEA 43-2004,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,No,15
SEA 43-2004,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Yes,69
SEA 43-2004,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Over Voted,0
SEA 43-2004,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Registered Voters,491
SEA 43-2004,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Counted,85
SEA 43-2004,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Under Voted,5
SEA 43-2004,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1B,19
SEA 43-2004,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1A,61
SEA 43-2004,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Over Voted,0
SEA 43-2004,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Registered Voters,491
SEA 43-2004,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Counted,85
SEA 43-2004,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Under Voted,2
SEA 43-2004,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,No,13
SEA 43-2004,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Yes,70
SEA 43-2004,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Over Voted,0
SEA 43-2006,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Registered Voters,302
SEA 43-2006,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Counted,80
SEA 43-2006,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Under Voted,1
SEA 43-2006,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,No,28
SEA 43-2006,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Yes,51
SEA 43-2006,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Over Voted,0
SEA 43-2006,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Registered Voters,302
SEA 43-2006,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Counted,80
SEA 43-2006,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Under Voted,1
SEA 43-2006,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,No,33
SEA 43-2006,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Yes,46
SEA 43-2006,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Over Voted,0
SEA 43-2006,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Registered Voters,302
SEA 43-2006,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Counted,80
SEA 43-2006,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Under Voted,9
SEA 43-2006,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1B,39
SEA 43-2006,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1A,32
SEA 43-2006,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Over Voted,0
SEA 43-2006,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Registered Voters,302
SEA 43-2006,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Counted,80
SEA 43-2006,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Under Voted,1
SEA 43-2006,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,No,26
SEA 43-2006,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Yes,53
SEA 43-2006,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Over Voted,0
SEA 43-2007,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Registered Voters,275
SEA 43-2007,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Counted,53
SEA 43-2007,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Under Voted,0
SEA 43-2007,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,No,28
SEA 43-2007,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Yes,25
SEA 43-2007,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Over Voted,0
SEA 43-2007,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Registered Voters,275
SEA 43-2007,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Counted,53
SEA 43-2007,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Under Voted,0
SEA 43-2007,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,No,30
SEA 43-2007,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Yes,23
SEA 43-2007,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Over Voted,0
SEA 43-2007,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Registered Voters,275
SEA 43-2007,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Counted,53
SEA 43-2007,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Under Voted,9
SEA 43-2007,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1B,25
SEA 43-2007,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1A,19
SEA 43-2007,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Over Voted,0
SEA 43-2007,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Registered Voters,275
SEA 43-2007,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Counted,53
SEA 43-2007,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Under Voted,0
SEA 43-2007,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,No,23
SEA 43-2007,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Yes,30
SEA 43-2007,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Over Voted,0
SEA 43-2008,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Registered Voters,250
SEA 43-2008,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Counted,54
SEA 43-2008,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Under Voted,1
SEA 43-2008,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,No,9
SEA 43-2008,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Yes,44
SEA 43-2008,Seattle School District No. 1 Proposition No. 2,43,2,7,Total,Times Over Voted,0
SEA 43-2008,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Registered Voters,250
SEA 43-2008,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Counted,54
SEA 43-2008,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Under Voted,1
SEA 43-2008,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,No,24
SEA 43-2008,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Yes,29
SEA 43-2008,City of Seattle Proposition Nos. 1A and 1B,43,2,7,Total,Times Over Voted,0
SEA 43-2008,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Registered Voters,250
SEA 43-2008,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Counted,54
SEA 43-2008,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Under Voted,0
SEA 43-2008,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1B,36
SEA 43-2008,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Proposition 1A,18
SEA 43-2008,City of Seattle Proposition Nos. 1A and 1B (continued),43,2,7,Total,Times Over Voted,0
SEA 43-2008,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Registered Voters,250
SEA 43-2008,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Counted,54
SEA 43-2008,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Under Voted,2
SEA 43-2008,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,No,7
SEA 43-2008,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Yes,45
SEA 43-2008,Seattle School District No. 1 Proposition No. 1,43,2,7,Total,Times Over Voted,0
KMR 01-0036,Proposed Shoreline Fire Department Regional Fire Authority Proposition No. 1,1,1,1,Total,Registered Voters,658
KMR 01-0036,Proposed Shoreline Fire Department Regional Fire Authority Proposition No. 1,1,1,1,Total,Times Counted,180
KMR 01-0036,Proposed Shoreline Fire Department Regional Fire Authority Proposition No. 1,1,1,1,Total,Times Under Voted,1
KMR 01-0036,Proposed Shoreline Fire Department Regional Fire Authority Proposition No. 1,1,1,1,Total,Yes,94
KMR 01-0036,Proposed Shoreline Fire Department Regional Fire Authority Proposition No. 1,1,1,1,Total,No,85
KMR 01-0036,Proposed Shoreline Fire Department Regional Fire Authority Proposition No. 1,1,1,1,Total,Times Over Voted,0
ISS 05-0545,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,Registered Voters,330
ISS 05-0545,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,Times Counted,76
ISS 05-0545,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,Times Under Voted,1
ISS 05-0545,Issaquah School District No. 411 Proposition No. 1,5,3,8,Total,Approved,49
